read_id,alignment_len,M,X,D,I,M_CG,X_CG,D_CG,I_CG,mapq
9a210236-ea0d-4438-bd4f-cca2802139b7,537,511,8,10,8,36,0,0,0,60
9a2ee041-ee00-4d69-9f5c-da23a8a0d2e0,0,0,0,0,0,0,0,0,0,0
9a3b8a16-8f60-4c71-b33a-86a065026a2e,2238,2045,64,67,62,168,9,3,3,60
9a54857f-20e3-4467-bd4e-c76846f922c3,3195,3011,56,76,52,176,6,9,1,60
9b3301e9-a35e-43d6-966b-802ff98aaded,394,365,15,9,5,28,1,0,0,60
9b40b2ad-97a0-440a-83c1-77334c272cef,4462,3992,192,167,111,254,23,12,1,60
9b4221d1-98f0-4197-8554-306be9c6c9e1,2374,2236,44,59,35,163,1,2,0,60
9bb5cb12-8d08-420c-a11d-478071ec37af,2603,2381,104,69,49,156,11,2,1,60
9bc496bd-d960-4439-83a9-c2da2406c614,445,434,2,6,3,21,1,1,0,60
9c075c07-5503-4cf3-8d74-923afb372083,2990,2662,138,109,81,147,24,9,0,60
9c10c24a-2a50-4724-be45-6c5e6f47c415,572,534,11,19,8,45,0,0,0,60
9c256a69-ab0e-4f56-9dbd-bd1e6a124b0b,327,304,9,7,7,15,1,0,0,60
9cb82ec9-d4ad-495d-8b81-e98f086f817a,731,701,7,16,7,21,1,0,0,60
9ccf800f-feb6-4b7d-ac98-f3df68f48498,933,840,22,35,36,57,2,1,1,60
9da7bce9-e398-41a4-96f7-b711a077c7f1,2162,1994,62,66,40,150,6,4,0,60
9de0cb70-2191-4d44-8753-b5103ab87072,5150,4714,150,168,118,287,15,3,1,60
9df0b29f-6e4a-4138-8a7d-ce56c4678db7,2272,2110,61,72,29,137,7,4,1,60
9e705b3b-2c63-4eb3-9261-c56ca949f43e,2837,2515,138,115,69,148,16,4,0,60
9ef55204-89fe-4e6f-a8d8-585ce121cf20,3651,3484,41,59,67,249,3,3,0,60
9f1ac0fb-44cd-45fd-9a35-0657c065ab12,1467,1366,42,46,13,121,7,1,0,60
9f1c6519-2a94-41fc-b7d0-04a97079dd9a,2882,2638,81,105,58,220,7,6,0,60
9fbf7e54-734d-427d-b990-426fcd5855ca,1313,1128,75,62,48,57,8,0,1,60
a03db46a-5303-4f63-81f2-a3fe9be37423,1605,1345,100,102,58,96,13,8,1,60
a0b26490-ba9e-423d-be7f-a37a749271cd,1114,1021,46,28,19,22,2,2,0,60
a0d4a5dd-b9ff-451c-94b3-c7eb5aebb20b,776,748,9,8,11,15,0,0,0,60
a15194e3-8713-4d91-89cb-52913ce72eb1,1621,1533,36,28,24,111,2,0,2,60
a1b488e5-3f7f-4171-a658-cb0da1c649aa,2117,1953,72,61,31,114,13,2,1,60
a1f14c34-ef8b-499c-915e-59cf72eb265a,4416,4140,56,109,111,343,4,3,1,60
a23c2309-8a82-4f54-ba3f-8eea7b00e747,19632,18401,385,529,317,1268,53,25,4,60
a272986b-36f6-4951-9d34-50334174aff3,1664,1504,66,55,39,96,10,1,0,60
a276b2d3-2a00-448a-b202-cebf500e4cc8,2494,2286,66,70,72,167,7,7,0,60
a28275ee-da33-471b-8ae7-d2dd27830b2c,3769,3234,210,172,153,169,19,0,1,60
a29cfd41-fb78-4cad-a780-7c6753b702e9,2422,2325,39,35,23,142,3,2,0,60
a2c144eb-4cb8-4f74-b1bc-5502c944b027,799,747,22,20,10,64,6,1,0,60
a2c6ef7a-ed09-42f9-9673-a804a65ed968,1717,1445,113,95,64,68,7,2,2,60
a3277297-7098-4239-8433-acc1e0db5f94,6944,5411,671,535,327,277,76,34,5,60
a36d3c2a-c32d-45ce-a5aa-17fc214edd90,1044,980,19,25,20,45,2,2,1,60
a3d9f536-6f9f-421a-8551-3fa32e00dd7a,945,821,44,43,37,52,2,2,0,60
a3f15651-7d26-4ec0-bfb0-bf083da348cf,4631,4233,144,129,125,331,17,12,0,60
a4a215f6-aa98-46b7-af16-9b644287a64d,1910,1364,237,192,117,65,27,7,2,60
a4f1d76e-6498-4f04-9774-ee33664dbc95,2547,2363,70,83,31,123,7,2,0,60
a5df548b-ff9b-41a7-a0dc-02279b36c077,366,346,5,11,4,27,1,0,0,60
a6854bc0-52ff-478c-a678-962540f2e23d,1597,1505,31,30,31,99,1,1,0,60
a6ebfe1c-dd36-444b-8ad9-1e0e997aa182,2090,1906,62,66,56,109,4,0,0,60
a6f2f040-ae5c-456b-8806-8fab6f146f91,680,646,8,14,12,46,0,0,1,60
a6f8c63e-3bb1-4a40-8132-cbfb6f67ab9a,389,313,32,24,20,21,5,1,1,47
a710ca6c-f990-4685-8275-8f250e5ef521,1148,1026,51,46,25,51,3,2,0,60
a74fbd36-9f53-4cd1-b488-c644801e7fc2,6755,6209,190,197,159,354,7,3,0,60
a75890f7-cbcd-4a9a-ae4c-4b9ab5293e81,6464,5997,147,181,139,464,17,10,2,60
a7e8d229-843f-49c6-baa2-b77ec9bc7294,4851,4539,122,114,76,283,13,1,0,60
a884b1e5-c52d-4ca5-b437-73ffaedb6245,2642,2102,232,194,114,107,31,11,2,60
a895f6cf-ed9c-40fa-b361-298e5b4c5909,0,0,0,0,0,0,0,0,0,0
a8ea6f9e-cd10-438e-b7e0-d6e643796190,2541,2399,48,40,54,176,4,2,0,60
a90b23dc-acca-4e83-9105-37cb668d3a1b,3036,2641,136,143,116,193,13,7,3,60
a956ff78-b8cf-454b-ab25-bb2a13246dd1,754,675,29,33,17,31,6,2,0,60
a9750004-75dc-435f-be52-34f6325264db,2239,1987,103,92,57,141,12,2,1,60
aa17064f-d71e-49cd-8bfa-ace4ce6fdc6d,2442,2197,94,89,62,113,8,1,1,60
aa1a6045-0712-4a20-a482-6f4cef5640b0,1063,873,63,73,54,33,4,0,0,60
aa3815f5-f726-4e08-a438-1c45ca2cbd6c,3838,3552,116,108,62,214,14,7,0,60
aa40cf0f-65a8-4d11-9042-04235cedb492,0,0,0,0,0,0,0,0,0,0
ab3dd514-513f-4451-9a36-a8f9e4f8b9ab,671,641,5,11,14,38,1,0,0,60
ab5707d6-50ec-46ce-a6e7-c3145c803084,2880,2727,44,64,45,180,5,2,0,60
ab7ca052-aa90-461c-85e5-4e824252f617,1732,1329,174,148,81,37,13,13,2,60
aba8702d-a8f1-4ae3-8b1b-6a68ccec9848,0,0,0,0,0,0,0,0,0,0
abc06155-5451-4d5b-a15a-ea492365e9ce,0,0,0,0,0,0,0,0,0,0
abfd57f0-6edb-4746-8438-46a520caa353,0,0,0,0,0,0,0,0,0,0
ac007645-0932-40fc-b9cb-a65fc4d5e658,4590,4252,107,138,93,322,12,6,1,60
acbc355e-9bfc-486f-9309-2b0a350a7285,5444,4646,302,280,216,229,18,7,2,60
acea348d-b551-40b6-8492-fdf2e42aa08d,1740,1639,27,47,27,171,3,3,0,60
ad151646-aa76-4998-a429-bce1756b1229,3326,3177,45,54,50,246,1,0,0,60
ad5b4000-9483-48f1-9b8c-ac83856cc04d,1518,1414,41,35,28,95,3,2,1,60
ad67f2ec-6e90-4b3e-91cf-2c3210618b90,0,0,0,0,0,0,0,0,0,0
ad8b915a-30ab-4915-8971-a8cc66a04969,1090,1026,23,21,20,70,5,1,0,60
ad9688f2-515e-44fa-9ba9-0fce47c4acdc,3149,2636,203,199,111,143,27,11,0,60
adb074d4-acf8-46cf-9377-6bafbdb88adc,2581,2172,177,127,105,124,13,4,1,60
adbcd374-d407-423e-9e9e-a8fded8a0bcc,1877,1774,42,34,27,132,3,4,0,60
ae82c71d-f9e3-4d7a-968d-83639399f929,2062,1868,58,97,39,139,6,3,0,60
aea96aa3-d8c3-4016-918b-5aee903465b0,589,543,11,21,14,43,3,1,0,60
aec1cb9e-30c4-45fc-86cd-006f3e2bf996,3528,3347,57,77,47,243,2,5,2,60
aede8ef1-bbb6-45db-9dbf-ac96912c01b8,1653,1545,23,47,38,103,3,2,1,60
aeebd435-d3d8-451c-b675-bb79a0949101,0,0,0,0,0,0,0,0,0,0
af0794e3-a1cf-4cb7-b5ef-7e4a94045b19,5694,5010,281,236,167,283,19,9,2,60
af320ed5-1efe-4f17-9fc4-b412b4ae3727,1357,1290,28,21,18,113,0,1,0,60
afd81c46-f28a-40d3-a30a-06943aef9891,4733,4300,166,160,107,283,16,5,3,60
b027c10b-306e-41fd-9070-15fc33d09e8f,0,0,0,0,0,0,0,0,0,0
b0466cb9-3e68-43d1-b7a3-169bf4ee3263,2069,1768,111,117,73,75,10,4,0,60
b04b3132-231b-495a-9426-aae0bbbbd98c,739,612,62,31,34,46,11,2,1,60
b06e3873-dfd4-43b9-8ce5-1a2e6ea83dbc,1629,1511,41,52,25,96,3,2,0,60
b06f2220-93eb-4bed-9c3e-5af85f2d0cb8,2884,2757,36,54,37,151,3,0,1,60
b0866b87-b074-4da6-9ecf-545abf9b9d9f,2079,1862,91,82,44,135,10,5,0,60
b0db21b8-3b07-4687-9d62-a5f2ea111614,0,0,0,0,0,0,0,0,0,0
b111fc6d-d97e-4d6a-b195-cbc9049d616e,2093,1707,176,135,75,89,21,10,1,60
b119ce30-54d6-41a3-a050-f97f45b1ebfa,1669,1567,33,44,25,119,0,1,0,60
b176a1f0-b175-497a-81f4-6fe2d99fe97d,1326,1272,18,23,13,104,2,3,0,60
b1f36c71-6c00-40ad-8d56-b8e37bb800aa,2110,1951,48,61,50,117,7,4,0,60
b1fbdc5e-0473-43c9-a7af-afe97dc9a24a,8553,7874,242,249,188,546,23,12,1,60
b28d7b5a-b87f-4365-85e1-a76ee34f6c24,0,0,0,0,0,0,0,0,0,0
b2a32266-5345-40c7-b8e3-e228e722eeeb,4392,4128,94,106,64,198,3,9,0,60
b2a4bbf8-e235-4ceb-8527-ed7d4555df57,2714,2603,35,39,37,145,2,3,0,60
b2e37229-e7e1-49c5-9cb1-357b6155722d,510,477,10,10,13,35,1,0,0,60
b2f3a80f-f2ae-475d-877b-d9280bdfe905,175,166,1,6,2,8,0,0,0,60
b3087e80-c89f-425b-843e-beb9bd5a10ab,2002,1895,22,45,40,147,5,3,0,60
b3106ffb-ae78-41fe-9f74-fd54e5b9e7bc,4561,4230,114,158,59,288,11,10,0,60
b342f77c-0d9e-40ee-a8b1-e81870e27aac,1994,1773,72,87,62,96,9,6,0,60
b37c398a-5a5b-4dec-8f49-35f0f65f25a1,1318,1035,116,111,56,54,10,2,1,60
b3978778-67f7-4d24-a742-8c0b07806346,1001,934,25,20,22,47,2,0,0,60
b3ac7a2c-2024-4857-b157-e1dd450e880e,4153,3777,120,143,113,212,15,10,2,60
b4008d1c-c4f2-4851-8158-589f2748712c,1356,1258,36,46,16,71,4,1,0,60
b412a6d1-a608-4737-a662-524952f6a9f8,779,709,25,27,18,63,1,3,0,60
b42280a6-cbe9-4335-add3-0145fb8698ec,215,209,1,2,3,10,0,0,0,0
b43e74bf-014a-4ffa-8dba-6af0fc29335c,1797,1563,95,74,65,74,6,0,3,60
b466b322-d73f-4276-b49d-1f8f476cff8e,1437,1372,14,31,20,72,2,3,0,60
b46d4995-7bac-4ddf-a2d9-ebe6c52d54ea,756,698,27,14,17,38,3,1,0,60
b47f4872-d14e-4658-b975-e04463a07230,4073,3814,73,107,79,244,6,1,1,60
b48598c7-1524-4cf4-a8a6-040674f02ff7,1426,1342,23,34,27,96,3,2,0,60
b4b691d8-a8d1-447a-b7d4-ab6a8f63aeaf,2869,2696,59,49,65,191,5,4,0,60
b4d9361c-ff47-4dec-aadb-8f0a24468009,807,733,30,25,19,55,2,1,0,60
b503277d-27d0-42d7-857a-1b8b34c0fc2e,2088,1937,48,69,34,150,5,2,0,60
b52e4126-ffd0-48a1-a2bc-c4bec8755a3f,346,310,14,12,10,28,2,0,0,60
b5b03693-5457-4793-b107-968b3c5ea035,6247,4972,527,455,293,235,49,8,6,60
b5bf6078-25e0-4d5c-9959-ad3172261576,559,502,23,19,15,34,2,0,0,53
b5dd46eb-1943-4ab9-8d09-ad17d31b9066,1910,1728,68,58,56,131,10,6,0,60
b70fa96e-776f-4dee-a0d9-02dfd27dba0d,1728,1657,23,31,17,98,4,1,0,60
b73dffdd-6039-4704-92cd-ccc39cb24e0f,2646,2429,67,89,61,159,6,6,1,60
b76ecf0a-598a-4b78-aa4c-551f597221d1,0,0,0,0,0,0,0,0,0,0
b7bdec21-4b21-4b42-bf98-5e3791a45c46,1059,962,34,26,37,79,0,3,1,60
b7d565c6-ef97-448f-b59b-9d8e91c17303,2981,2771,64,71,75,160,3,4,0,60
b7e0d920-77de-4f6d-8f6d-14029f8ff8b8,882,836,18,17,11,56,0,1,0,60
b8830c41-9bb9-4821-9dac-4137fd32b5db,2394,2232,59,54,49,117,4,2,0,60
b8a89dee-80f9-412e-9d59-8edc7371ef07,2178,2002,44,79,53,120,4,1,0,60
b8bc264b-f6b2-41fd-ba08-addd5f513faf,0,0,0,0,0,0,0,0,0,0
b90f4714-92f3-4a81-949d-369a80e89e6a,626,533,30,36,27,38,6,3,3,60
b983ccc4-e134-4d1e-8751-d0c786cbc3e2,2077,1970,29,46,32,131,3,2,1,60
b99f265e-42c1-4468-ae1b-f7c80998e740,1273,1197,28,26,22,88,3,1,1,60
b9a79657-6670-4e22-94da-7a5b9f506ed4,211,200,2,7,2,9,0,0,0,60
b9d57e01-3dc2-423e-ab65-7381c0f57dc7,288,257,13,16,2,23,2,0,0,60
ba09a9ff-b26d-430d-bd32-0616956a8bf4,2204,2048,42,81,33,98,2,2,0,60
ba327226-67a6-4cf3-81c8-583e776e5671,1443,1326,51,38,28,93,2,2,0,60
ba552a1a-c5dc-491b-bdbe-1fbc8c8738ac,2262,2116,61,48,37,90,9,0,0,60
ba66c5be-3dcf-4805-a7b1-865f672519c2,961,927,10,9,15,58,0,0,0,60
ba765897-c051-4ec3-af42-1ecf950cfd3d,819,714,38,51,16,57,2,5,0,60
ba77084a-a552-4f6b-802a-1a7342bdabd9,1434,1257,74,64,39,72,12,1,0,60
babc3e9e-bb74-448b-ac99-d51d890fe7a6,4174,3918,88,89,79,230,5,0,0,60
baf88ceb-9f3a-40f1-b027-1d7ce11f8a68,1972,1863,42,35,32,119,2,1,0,60
bb8cb6e6-0c10-47f7-a161-03e442bb6169,908,844,19,23,22,64,6,0,0,60
bbb41b50-71d0-49a7-ae08-2d5716039bf3,1190,1090,35,38,27,77,6,2,0,60
bbf656e0-4a42-4f1f-9876-5efb9a111a91,3220,3044,65,62,49,208,6,2,1,60
bc2092df-08e0-4c89-a892-44ba4a716f66,0,0,0,0,0,0,0,0,0,0
bd00b4e0-fdb3-4e0b-b114-7ac610efdec7,3244,3023,81,84,56,236,8,7,1,60
bd0271c9-2781-44fc-9701-9be38c6e0ad3,3395,3121,108,106,60,235,10,4,2,60
bd1aa003-262a-4d33-91c8-599283e6b4f5,595,565,9,9,12,32,1,0,0,60
bd417179-974f-4995-ab79-968244af90a8,1107,1042,24,25,16,44,3,0,1,60
be68765b-f85e-40da-b7be-c44fd033d300,12967,11878,394,395,300,936,37,10,1,60
be8cf738-66a6-443a-8114-f9d174f29430,2579,2337,89,88,65,172,11,7,0,60
bea8a2fd-2dd4-4b8c-b2ba-9f06b08f1407,1843,1736,36,43,28,132,2,1,0,60
beb1ee7e-a4c6-45f7-ba66-995d2c3469b1,797,736,19,24,18,38,4,1,0,60
becb4317-2f73-4cfe-b58d-3b4b2ca4ee89,3815,3482,127,150,56,204,14,8,0,60
bed4275e-880c-4dbc-9090-7f4d33763528,1376,1273,38,34,31,95,2,3,0,60
bf852bfc-5d38-4254-8972-a5b8728f7cdc,1963,1856,29,32,46,90,2,1,0,60
bfd7d5ae-7135-4695-91a8-42ca66a5ba96,3403,2921,191,149,142,163,20,3,2,60
c007dac3-870e-4189-8db6-7685ce09f9db,1932,1813,40,57,22,105,2,0,0,60
c009e0b4-445e-4d04-906b-a23f1be99c52,205,201,1,1,2,17,0,0,0,60
c0109d85-88cc-402b-aeb3-0044a5dd3f98,3704,3465,95,76,68,219,6,2,1,60
c0969ff6-b361-45e5-964d-0ae5c8996ab4,1734,1644,33,36,21,123,1,2,0,60
c0d32bcd-8a09-42f5-863d-0488acee63a1,4898,4454,160,137,147,310,18,7,0,60
c176fcb4-eda8-49fe-ab74-4a58dd80b6b5,2632,2323,130,111,68,159,15,3,0,60
c17f0247-9577-4724-9eff-32e131559126,2033,1935,33,32,33,65,1,0,1,60
c19dd8c3-1ec5-49f2-8fa7-957ed06351ff,1485,1438,10,22,15,53,0,0,0,60
c1d487f4-a7fb-4e1e-a2f4-93d833c4eec5,3456,2638,340,299,179,115,39,16,6,60
c1eb17cb-e7bd-43b9-8fbd-53312d1783e5,1206,1004,97,74,31,52,16,3,1,60
c2111551-1117-4b19-ab18-7415a5935355,147,126,6,13,2,10,1,2,0,27
c235cd18-f35c-4aed-aa29-f3c68e882b3c,1616,1438,70,66,42,98,5,4,1,60
c2871941-bc16-47f3-9dd7-cc123c98075e,2226,2038,78,69,41,160,7,1,0,60
c2a29a3d-41a8-4765-be1e-88428e969e22,2057,1981,31,34,11,115,2,2,0,60
c2a8c5fd-6e17-48d4-b17c-73b80a04d334,0,0,0,0,0,0,0,0,0,0
c2feebfe-b22f-49b4-ae6e-b8c8ba358973,5993,5606,129,155,103,396,5,3,0,60
c37128de-0eed-4999-b8c8-e1c014db42b0,1392,1308,27,37,20,95,4,1,0,60
c42736a3-f63a-4bf4-a785-31368978acab,2549,2246,108,112,83,168,9,10,1,60
c46d5c6c-a7f3-43de-8994-558ad5cedb67,2750,2512,86,81,71,164,9,9,1,60
c4a767fd-bf16-4bcf-abd9-31211083c606,1135,1050,23,43,19,51,3,2,0,60
c4e0a762-3076-44fb-a43a-365c2e56f1ce,4879,4591,88,113,87,320,6,2,1,60
c535e3ec-1b03-45bb-9966-a6708ab94c52,598,539,9,33,17,38,0,0,0,60
c5d3d95d-f36f-46af-8d58-60155e9ccf97,966,841,45,47,33,48,11,2,0,60
c653bf29-dfa1-459f-bcf0-c09ff6b54c09,3317,3136,63,74,44,164,5,5,0,60
c689fb9e-592b-4541-8965-7f1afa7a57ac,887,854,3,19,11,55,0,0,0,60
c69b5bf4-340f-4875-a5ca-4ef585dc2789,1856,1727,44,42,43,117,4,2,0,60
c6a15c22-3036-46ed-9c80-6f1f22bd97ce,727,696,7,10,14,34,0,0,0,60
c6dcb121-4647-423f-b334-d72001552b59,304,272,13,11,8,19,1,1,0,60
c75b7501-91da-4b5f-a10d-85b57c08169a,2274,2055,63,73,83,127,6,5,0,60
c7ad4073-c06d-46dc-9b45-00c56216f56a,1630,1469,68,42,51,76,9,3,1,60
c7c19626-b03d-40e6-a1a0-24087d62f310,698,640,19,33,6,27,0,1,1,60
c7c29228-c175-4721-8856-a1afc2ee50cb,1064,992,24,21,27,64,1,2,2,60
c8301350-e278-4a3b-b8c5-4f0b8795ebab,856,816,15,12,13,53,1,1,0,60
c85591af-f93c-4e79-9de2-d1c28ffeb88f,1992,1685,126,102,79,105,11,5,1,60
c88c9937-34ff-43dd-8095-ea4e571ccbe5,3072,2853,75,85,59,240,0,3,0,60
c8c5f1c6-cad4-4a66-b198-d4600ebb78d9,1204,1127,24,31,22,71,1,0,0,60
c929e7eb-b0fe-4c73-8fb6-d44c04ca4308,2715,2368,140,122,85,153,12,5,1,60
c93f188a-6312-480f-9a89-3f4c7d7c1c1a,1459,1375,27,28,29,128,1,0,1,60
c94b2afc-6d74-4a5a-b4a8-a38299d2b96f,3680,3293,142,155,90,243,10,6,4,60
c962e45a-c37f-4a59-9ae8-b3e3b33f372f,2789,2665,35,53,36,69,2,1,0,60
c9835249-f078-48eb-92a8-1a909457f958,0,0,0,0,0,0,0,0,0,0
c994d417-c849-4c0e-b4a6-e9a62bc319c3,546,531,6,5,4,22,0,0,0,60
c9a26c2d-c2d1-4c43-83d9-22532fe2b4d0,3013,2821,66,83,43,192,6,2,0,60
ca6d25df-76bd-4776-8f88-b97fde64325b,3073,2762,114,136,61,242,15,3,2,60
ca9a2dbe-a188-44c9-8d52-32975fc768e1,2218,1850,163,116,89,103,17,7,3,60
cb24bb80-10b4-4355-a5f6-a6da4500a1ef,6287,5906,122,146,113,365,7,6,2,60
cb4b23ff-f313-4108-8893-770b539f1a94,1641,1556,23,34,28,107,0,2,0,60
cb51a292-39db-441d-8aef-bfcb9a53d6f0,12801,12125,220,282,174,684,26,17,0,60
cb839dde-7001-4259-96e7-0d9eb5d5af43,2581,2429,50,63,39,161,2,0,1,60
cbcb10df-11cc-47f4-b79e-7207e42e09a1,2362,2195,58,61,48,139,8,3,1,60
cbd301a0-62f0-4630-9224-d4160e66ffe0,9448,8131,494,480,343,451,47,25,5,60
cbfc7079-15ef-4041-be14-b5dc4d6dde00,475,445,12,11,7,37,1,0,0,60
cc311147-050a-4aa1-92a0-397a29d38a14,2481,2364,29,68,20,199,2,4,0,60
cd57b761-378e-44d8-8e94-7d4aa53e7431,422,390,9,18,5,26,0,0,0,60
cda8e18f-62c9-4ecd-9f8c-08a9639dcada,2338,2220,40,35,43,152,2,2,1,60
cdedfd61-9732-47b6-9026-2e0e7c5dc13e,3229,2870,143,112,104,148,8,7,0,60
cdffc10b-0878-4e5f-ba51-986c736998f3,2849,2634,81,82,52,167,7,2,0,60
ce16839f-078f-4d06-b872-9bcd2144429f,3349,2868,194,178,109,140,28,12,0,60
ce86ae91-a0ae-4bd1-8752-1cde63a8c223,2671,2469,70,74,58,159,4,3,0,60
ce9d7123-d0e6-4852-9ca3-765d396bb73e,0,0,0,0,0,0,0,0,0,0
ceda809d-ddc9-4dee-9974-23384a0f13de,3273,3038,78,100,57,246,10,6,0,60
cf0328d7-38a2-422d-a997-dfe4999f1faa,0,0,0,0,0,0,0,0,0,0
cf5a3375-e710-43a0-8683-3faf961b607e,229,188,7,17,17,19,1,1,1,8
cf719b85-1e23-48fa-aa4f-934e83165b9b,1862,1779,29,35,19,129,1,1,0,60
cf8f89c2-5394-4d2b-9454-77722374c88f,707,650,13,34,10,46,3,1,0,60
cf907bd3-2002-4dd1-af5d-dabdcbde9865,716,638,29,34,15,61,4,1,0,60
cfc7090f-00e4-470f-b339-2c5823dac844,2845,2704,51,52,38,180,3,2,0,60
cfca691e-07ee-492a-befb-f7b87a6d86e1,2272,1992,97,96,87,122,11,8,1,60
cff95d45-f441-45c7-9863-d6b49e51711c,1448,1168,107,118,55,45,10,1,2,60
d028a0de-ee47-47bd-8aaf-d63be0cbf423,1618,1491,51,51,25,101,6,1,0,60
d06075e7-177b-42e4-8ba3-d7abb43e476d,2304,2061,78,102,63,123,10,10,2,60
d08c04a4-b87b-417c-aa30-7192c9e96408,1666,1374,114,90,88,80,18,7,0,60
d0e0008e-36a5-47a9-8f1e-49107fb162ab,1537,1354,77,56,50,82,10,4,1,60
d13b5e46-3e8f-4ec3-a3e0-7e09fe7f8d3d,2133,1613,196,154,170,103,13,5,5,60
d1449cd9-6481-4bd9-b778-1b231d171a67,496,442,16,11,27,27,1,0,0,60
d286667d-4b14-43a8-b8d9-b9f1dcd77bf7,679,507,60,40,72,14,5,2,0,6
d2908e2a-a1b8-4191-8d56-cf0239517076,1779,1589,81,64,45,115,12,5,0,60
d298434a-04b0-4c2b-9455-d7c86bf6c9d2,3936,3727,51,79,79,171,5,1,1,60
d308cd85-5865-42ed-9646-935949bf5082,3299,3135,48,78,38,230,2,7,1,60
d319d54b-fea3-4a8f-a512-d66096c80da1,1660,1521,49,43,47,124,6,1,1,60
d3761c20-0e1e-43e0-8e64-b21209b8b4a7,3491,3260,84,84,63,169,5,5,0,60
d37d7d61-50ee-493c-a698-5752ebc4b4e5,1617,1541,20,35,21,101,2,0,1,60
d3821367-f11d-41d8-b25f-465410032bde,518,422,36,37,23,20,2,0,0,60
d3a3258e-8e6e-47b2-8c88-ac91140e220e,1799,1649,67,49,34,136,8,1,1,60
d3b1f2f4-4e86-408c-824d-ff1feb3ee756,1206,1108,23,48,27,76,1,0,0,60
d3dbd3b9-635b-4a97-bf3d-01f38d1ae2e3,1037,898,54,52,33,45,3,2,1,60
d40b94fe-e414-4be5-b857-08473079f266,0,0,0,0,0,0,0,0,0,0
d4ca2d47-9daa-4162-ba08-7422e37382a2,2090,1896,77,63,54,143,9,3,0,60
d525c39e-d9ac-4c1b-a2cd-40e3241af2a9,11214,10750,146,171,147,440,16,6,0,60
d54c88e8-c7b4-4b5f-a80b-c113795a5234,454,385,21,24,24,24,3,2,0,60
d55c76bf-58db-43c4-9db1-9ecbddab6fbd,1020,940,43,24,13,42,2,1,0,60
d5b56b6b-8c34-4f72-8ba8-f5d8a60748ae,402,364,12,15,11,33,3,2,0,60
d610cdd8-a6c2-465e-ab61-e3ac63ad68df,2343,2245,24,38,36,142,3,2,0,60
d6966e62-69ae-43bb-826a-c3853f3d129d,1108,955,66,53,34,58,4,1,0,60
d6e79b0a-ec83-4a39-a253-b7a8c37c4954,2822,2661,55,51,55,61,3,0,1,60
d6f47d3b-fed3-4b68-8e8c-0775bd743a26,973,917,23,19,14,40,1,0,0,60
d75f083d-2581-40a6-bb2d-84db6e0919e9,3047,2912,51,45,39,226,5,5,0,60
d7c8593f-0b5d-42f5-a278-16fbfe2b35b1,1361,1296,26,27,12,82,1,1,0,60
d7d1b3f2-ac89-4ba1-9320-9bd0c7b5394f,5544,5080,160,164,140,309,10,3,1,60
d7f54e99-a646-4870-b937-7cfea168acaa,474,451,4,8,11,32,1,0,0,60
d817edcd-500c-4dad-91d4-53b1a3200676,248,213,8,13,14,10,3,1,0,60
d85ddb5b-078e-4c7a-be44-6c44fd78d813,1690,1564,49,53,24,84,4,1,1,21
d89ae08b-19d5-492c-96dc-12f83bf13e9c,6362,5733,240,242,147,290,25,22,1,60
d8ba766c-0e44-4127-886f-4d6cb962df48,1457,1323,58,48,28,76,11,2,0,60
d8dfce26-c223-43ab-a321-e5025b4264b9,665,595,31,27,12,35,3,0,0,60
d942e6cd-5291-4246-a9c8-0e129331c13a,1344,1291,22,15,16,100,1,1,0,60
d984a7c3-4bfe-44cd-bfc7-059c4f6287e7,2337,1727,246,272,92,93,18,12,5,60
d9aadce2-d4ef-44ea-9bff-b86e34aa1d7e,2036,1918,35,58,25,80,6,2,0,60
da32b4b8-6a88-41db-a578-de42241e83ea,1928,1844,28,21,35,137,2,1,0,60
da4c2b96-5988-4bc1-9334-a51136859667,388,382,1,3,2,24,0,1,0,60
da7d306c-9f6b-455c-91bc-433090ac8632,262,259,0,1,2,15,0,0,0,60
daa92ed6-ecd8-433f-ad5f-fc858f499993,861,813,17,19,12,40,1,2,0,60
daf42beb-30f8-4f74-9fa1-846fd201a762,0,0,0,0,0,0,0,0,0,0
daf814d5-4be0-472f-9f99-b62babacf156,2138,2054,24,42,18,137,6,2,0,60
db59ddf3-7dd5-41e3-858b-7eac8d34e742,2245,2046,61,82,56,157,9,3,3,60
db98bbef-983e-46fb-bb94-ad2fd1f0e711,1702,1458,89,108,47,115,12,8,1,60
dc1da0b7-86b1-4ae6-9398-e25469eef1f5,4405,4056,123,147,79,304,9,7,0,60
dc286727-16b5-45ea-ab2b-09b4d1dd8c91,1965,1905,17,18,25,75,2,0,0,60
dc5e14e4-aecc-4fde-a89e-cc530d918be8,3416,3151,92,98,75,224,13,9,2,60
dcad5b4d-437d-49eb-9253-40df73b706bf,1667,1556,36,38,37,132,3,3,0,60
dcbb6bd1-af78-4284-8723-717b3f868413,3538,3331,60,100,47,228,4,2,1,60
dd0068f6-a037-489f-a4aa-45af6576f18f,0,0,0,0,0,0,0,0,0,0
dd421e66-d0a0-484d-91d0-493a5f0d5be8,4000,3649,109,127,115,203,15,9,4,60
de0591c6-d5c8-4652-8284-3ed29cc2bfab,1790,1632,74,45,39,96,6,2,0,60
de32fed3-f8fe-4a58-bd1b-f192d4432400,1489,1366,44,43,36,76,2,3,0,60
